,App id,Review id,Sentence id,Sentence content,Feature (Positive),Feature (Neutral),Feature (Negative),Feature (All Annotated),clean_content,tags
1589,B0094BB4TW,AJ98H5CPDYMOV,2,I never go ANYWHERE without my Kindle in my purse.,,,,,"['i', 'never', 'go', 'anywhere', 'without', 'my', 'kindle', 'in', 'my', 'purse']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1590,B0094BB4TW,A2KCD2PFUDXPPX,1,For me this app is completely useless!!!,,,,,"['for', 'me', 'this', 'app', 'is', 'completely', 'useless']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1591,B0094BB4TW,A2KCD2PFUDXPPX,2,Why doesn't it download and work like any other app??,,,,,"['why', 'doesn', 't', 'it', 'download', 'and', 'work', 'like', 'any', 'other', 'app']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1592,B0094BB4TW,A2KCD2PFUDXPPX,3,"I just want to use it like any other, and I can't.",,,,,"['i', 'just', 'want', 'to', 'use', 'it', 'like', 'any', 'other', 'and', 'i', 'can', 't']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1593,B0094BB4TW,A2WSSLFBYXG12X,1,App won't install completely.,,install,,install,"['app', 'won', 't', 'install', 'completely']","['O', 'O', 'O', 'B', 'O']"
1594,B0094BB4TW,A2WSSLFBYXG12X,2,Keeps showing &amp;#34;install failed&amp;#34;.,,install,,install,"['keeps', 'showing', 'install', 'failed']","['O', 'O', 'B', 'O']"
1595,B0094BB4TW,A2WSSLFBYXG12X,3,Requires additional steps now for me to access Facebook.,,,,,"['requires', 'additional', 'steps', 'now', 'for', 'me', 'to', 'access', 'facebook']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1596,B0094BB4TW,A3O0KXRCTTUBJU,1,I like Facebook for the Kindle Fire.,,,,,"['i', 'like', 'facebook', 'for', 'the', 'kindle', 'fire']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1597,B0094BB4TW,A3O0KXRCTTUBJU,2,I use it all the time.,,,,,"['i', 'use', 'it', 'all', 'the', 'time']","['O', 'O', 'O', 'O', 'O', 'O']"
1598,B0094BB4TW,A3O0KXRCTTUBJU,3,There are more options available to you if you use a PC or Mac instead.,,,,,"['there', 'are', 'more', 'options', 'available', 'to', 'you', 'if', 'you', 'use', 'a', 'pc', 'or', 'mac', 'instead']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1599,B0094BB4TW,A3O0KXRCTTUBJU,4,"However, this app still retains a lot of the features that I use most often; for example, event info, news feed stories, photo album viewing, videos, etc.",,event info;news feed stories;photo album viewing;videos,,event info;news feed stories;photo album viewing;videos,"['however', 'this', 'app', 'still', 'retains', 'a', 'lot', 'of', 'the', 'features', 'that', 'i', 'use', 'most', 'often', 'for', 'example', 'event', 'info', 'news', 'feed', 'stories', 'photo', 'album', 'viewing', 'videos', 'etc']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'B', 'I', 'I', 'B', 'O']"
1600,B0094BB4TW,A3O0KXRCTTUBJU,5,Facebook games do not work in this version of Facebook; you would need an actual computer for that.,,Facebook games,,Facebook games,"['facebook', 'games', 'do', 'not', 'work', 'in', 'this', 'version', 'of', 'facebook', 'you', 'would', 'need', 'an', 'actual', 'computer', 'for', 'that']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1601,B0094BB4TW,AJ0T2KMVV24DQ,1,"I like the layout of the application, but I like my applkication posts hidden once I have viewed them.",layout;posts hidden,,,layout;posts hidden,"['i', 'like', 'the', 'layout', 'of', 'the', 'application', 'but', 'i', 'like', 'my', 'applkication', 'posts', 'hidden', 'once', 'i', 'have', 'viewed', 'them']","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']"
1602,B0094BB4TW,AJ0T2KMVV24DQ,2,I give this a 3 rating as you cannot hide posts in your newsfeed.,,hide posts;newsfeed,,hide posts;newsfeed,"['i', 'give', 'this', 'a', 'rating', 'as', 'you', 'cannot', 'hide', 'posts', 'in', 'your', 'newsfeed']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B']"
1603,B0094BB4TW,AJ0T2KMVV24DQ,3,Add this and I may give it a 4 star.,,,,,"['add', 'this', 'and', 'i', 'may', 'give', 'it', 'a', 'star']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1604,B0094BB4TW,A1SZNVDTBF9S6F,1,I am glad kindle has an application.,,,,,"['i', 'am', 'glad', 'kindle', 'has', 'an', 'application']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1605,B0094BB4TW,A1SZNVDTBF9S6F,2,I do wish the kindle worked more like my Iphone tho.,,,,,"['i', 'do', 'wish', 'the', 'kindle', 'worked', 'more', 'like', 'my', 'iphone', 'tho']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1606,B0094BB4TW,A1UBQUIXINOCKF,1,Appreciated how quickly I was able to put it on my kindle.,,,,,"['appreciated', 'how', 'quickly', 'i', 'was', 'able', 'to', 'put', 'it', 'on', 'my', 'kindle']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1607,B0094BB4TW,A1UBQUIXINOCKF,2,Defintely worth downloading.,,,,,"['defintely', 'worth', 'downloading']","['O', 'O', 'O']"
1608,B0094BB4TW,A3JKXXWT64NL4Z,1,"Um yea, new layout is ugly, where do I see notifications?",,see notifications,layout,see notifications;layout,"['um', 'yea', 'new', 'layout', 'is', 'ugly', 'where', 'do', 'i', 'see', 'notifications']","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I']"
1609,B0094BB4TW,A3JKXXWT64NL4Z,2,"How can I get to my own profile, events, friends, everything!",,get to my own profile;get to events;get to friends,,get to my own profile;get to events;get to friends,"['how', 'can', 'i', 'get', 'to', 'my', 'own', 'profile', 'events', 'friends', 'everything']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O']"
1610,B0094BB4TW,A3JKXXWT64NL4Z,3,How do I get to messages?!,,get to messages,,get to messages,"['how', 'do', 'i', 'get', 'to', 'messages']","['O', 'O', 'O', 'B', 'I', 'I']"
1611,B0094BB4TW,A3JKXXWT64NL4Z,4,Very bad update.,,,update,update,"['very', 'bad', 'update']","['O', 'O', 'B']"
1612,B0094BB4TW,A3JKXXWT64NL4Z,5,"Word of advice: if it isn't broken, DONT FIX IT!",,,,,"['word', 'of', 'advice', 'if', 'it', 'isn', 't', 'broken', 'dont', 'fix', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1613,B0094BB4TW,A57W5RJ5BFEOL,1,"The pictures are so big that it is more than annoying, and is an irritant.",,,pictures,pictures,"['the', 'pictures', 'are', 'so', 'big', 'that', 'it', 'is', 'more', 'than', 'annoying', 'and', 'is', 'an', 'irritant']","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1614,B0094BB4TW,A57W5RJ5BFEOL,2,"Can't do highlight, copy, then paste.",,highlight;copy;paste,,highlight;copy;paste,"['can', 't', 'do', 'highlight', 'copy', 'then', 'paste']","['O', 'O', 'O', 'B', 'B', 'O', 'B']"
1615,B0094BB4TW,A57W5RJ5BFEOL,3,"I would consider it barely functional, but there are few choices available so you really have no choice.",,,,,"['i', 'would', 'consider', 'it', 'barely', 'functional', 'but', 'there', 'are', 'few', 'choices', 'available', 'so', 'you', 'really', 'have', 'no', 'choice']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1616,B0094BB4TW,A1F8WBQTDDDM8Z,1,I can only access the latest 6 news feed entries at any one time.,,news feed,,news feed,"['i', 'can', 'only', 'access', 'the', 'latest', 'news', 'feed', 'entries', 'at', 'any', 'one', 'time']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']"
1617,B0094BB4TW,A1F8WBQTDDDM8Z,2,I don't actually bother using it on the Kindle now.,,,,,"['i', 'don', 't', 'actually', 'bother', 'using', 'it', 'on', 'the', 'kindle', 'now']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1618,B0094BB4TW,A1F8WBQTDDDM8Z,3,My Android version is much more convenient.,,,,,"['my', 'android', 'version', 'is', 'much', 'more', 'convenient']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1619,B0094BB4TW,A210WP8UXK848P,1,fix this app.,,,,,"['fix', 'this', 'app']","['O', 'O', 'O']"
1620,B0094BB4TW,A210WP8UXK848P,2,"as others have said, it only loads the first few posts in the news feed.",,loads the first few posts;news feed,,loads the first few posts;news feed,"['as', 'others', 'have', 'said', 'it', 'only', 'loads', 'the', 'first', 'few', 'posts', 'in', 'the', 'news', 'feed']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I']"
1621,B0094BB4TW,A210WP8UXK848P,3,i have gone back to using this app on my android phone because it works just fine on it.,,,,,"['i', 'have', 'gone', 'back', 'to', 'using', 'this', 'app', 'on', 'my', 'android', 'phone', 'because', 'it', 'works', 'just', 'fine', 'on', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1622,B0094BB4TW,A210WP8UXK848P,4,but it sure would be a lot nicer if it would work on my much larger-screened kindle fire hd...just please fix it.,,,,,"['but', 'it', 'sure', 'would', 'be', 'a', 'lot', 'nicer', 'if', 'it', 'would', 'work', 'on', 'my', 'much', 'larger', 'screened', 'kindle', 'fire', 'hd', 'just', 'please', 'fix', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1623,B0094BB4TW,AY9ZZU7UN1MWC,1,just getting used to it,,,,,"['just', 'getting', 'used', 'to', 'it']","['O', 'O', 'O', 'O', 'O']"
1624,B0094BB4TW,A3CWHCFK99PNSS,1,"think its great.a wonderful way to connect with friends,i like th new look,keep up the good work its the best.",connect with friends,,,connect with friends,"['think', 'its', 'great', 'a', 'wonderful', 'way', 'to', 'connect', 'with', 'friends', 'i', 'like', 'th', 'new', 'look', 'keep', 'up', 'the', 'good', 'work', 'its', 'the', 'best']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1625,B0094BB4TW,AWLS8B6AYRTO3,1,I flipping love this.,,,,,"['i', 'flipping', 'love', 'this']","['O', 'O', 'O', 'O']"
1626,B0094BB4TW,AWLS8B6AYRTO3,2,its absolutely the best app on the market.,,,,,"['its', 'absolutely', 'the', 'best', 'app', 'on', 'the', 'market']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1627,B0094BB4TW,AWLS8B6AYRTO3,3,I would absolutely positively reccomend to anyone I know!,,,,,"['i', 'would', 'absolutely', 'positively', 'reccomend', 'to', 'anyone', 'i', 'know']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1628,B0094BB4TW,AW1B05XT17ZWQ,1,I can get on Facebook with this app.,,,,,"['i', 'can', 'get', 'on', 'facebook', 'with', 'this', 'app']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1629,B0094BB4TW,AW1B05XT17ZWQ,2,What more does one need with it?,,,,,"['what', 'more', 'does', 'one', 'need', 'with', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1630,B0094BB4TW,AW1B05XT17ZWQ,3,Plus it's free.,,,,,"['plus', 'it', 's', 'free']","['O', 'O', 'O', 'O']"
1631,B0094BB4TW,AW1B05XT17ZWQ,4,SO there ya go.,,,,,"['so', 'there', 'ya', 'go']","['O', 'O', 'O', 'O']"
1632,B0094BB4TW,A2H3N5NX3UCG82,1,I'm sorry but this app is just crap.,,,,,"['i', 'm', 'sorry', 'but', 'this', 'app', 'is', 'just', 'crap']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1633,B0094BB4TW,A2H3N5NX3UCG82,2,I have only got the app load once.,,,,,"['i', 'have', 'only', 'got', 'the', 'app', 'load', 'once']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1634,B0094BB4TW,A2H3N5NX3UCG82,3,Looks like others are having similar issues.,,,,,"['looks', 'like', 'others', 'are', 'having', 'similar', 'issues']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1635,B0094BB4TW,A1OOY4W36G44WX,1,This app worked fine by my standards.,,,,,"['this', 'app', 'worked', 'fine', 'by', 'my', 'standards']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1636,B0094BB4TW,A1OOY4W36G44WX,2,"It's the typical Facebook app for most devices, easy to use for me.",,,,,"['it', 's', 'the', 'typical', 'facebook', 'app', 'for', 'most', 'devices', 'easy', 'to', 'use', 'for', 'me']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1637,B0094BB4TW,ATPOFPGOYZU2A,1,I use this nearly everyday since we only have one computer and my wife is on it a lot.,,,,,"['i', 'use', 'this', 'nearly', 'everyday', 'since', 'we', 'only', 'have', 'one', 'computer', 'and', 'my', 'wife', 'is', 'on', 'it', 'a', 'lot']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1638,B0094BB4TW,ATPOFPGOYZU2A,2,Facebook is how we talk back and forth with our grandkids and friends since they are in another state.,,,,,"['facebook', 'is', 'how', 'we', 'talk', 'back', 'and', 'forth', 'with', 'our', 'grandkids', 'and', 'friends', 'since', 'they', 'are', 'in', 'another', 'state']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1639,B0094BB4TW,AZ98AHEF2T9ME,1,"same as the other fb hopefully time will fix it will try again another day and hope its fixed, i love fb",,,,,"['same', 'as', 'the', 'other', 'fb', 'hopefully', 'time', 'will', 'fix', 'it', 'will', 'try', 'again', 'another', 'day', 'and', 'hope', 'its', 'fixed', 'i', 'love', 'fb']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1640,B0094BB4TW,A35N8F5V2PELR9,1,Works surprisingly well than my phone.,,,,,"['works', 'surprisingly', 'well', 'than', 'my', 'phone']","['O', 'O', 'O', 'O', 'O', 'O']"
1641,B0094BB4TW,A35N8F5V2PELR9,2,"Very smooth and excellent for stalking your buddies online.It's free, works better than most devices, what's not to like?",stalking your buddies,,,stalking your buddies,"['very', 'smooth', 'and', 'excellent', 'for', 'stalking', 'your', 'buddies', 'online', 'it', 's', 'free', 'works', 'better', 'than', 'most', 'devices', 'what', 's', 'not', 'to', 'like']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1642,B0094BB4TW,A1J238Y17CEAKC,1,"Comprehensive one roof many thoughts,Games,Feelings, sharing, the best platform for meeting people.Easy  to associate with other applications  like I use to post my links from Fotopedia.",platform for meeting people;associate with other applications;Games;Feelings;sharing;post my links,,,platform for meeting people;associate with other applications;Games;Feelings;sharing;post my links,"['comprehensive', 'one', 'roof', 'many', 'thoughts', 'games', 'feelings', 'sharing', 'the', 'best', 'platform', 'for', 'meeting', 'people', 'easy', 'to', 'associate', 'with', 'other', 'applications', 'like', 'i', 'use', 'to', 'post', 'my', 'links', 'from', 'fotopedia']","['O', 'O', 'O', 'O', 'O', 'B', 'B', 'B', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O']"
1643,B0094BB4TW,A1F7HPG5ZFV1BU,1,"This is really great, I can stay in contact with family and friends.",stay in contact with family;stay in contact with friends,,,stay in contact with family;stay in contact with friends,"['this', 'is', 'really', 'great', 'i', 'can', 'stay', 'in', 'contact', 'with', 'family', 'and', 'friends']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O']"
1644,B0094BB4TW,A1F7HPG5ZFV1BU,2,Also put my view points and daily word on Face book.,,put my view points,,put my view points,"['also', 'put', 'my', 'view', 'points', 'and', 'daily', 'word', 'on', 'face', 'book']","['O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O']"
1645,B0094BB4TW,A1F7HPG5ZFV1BU,3,I can also view pictures of family and friends.,,view pictures,,view pictures,"['i', 'can', 'also', 'view', 'pictures', 'of', 'family', 'and', 'friends']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']"
1646,B0094BB4TW,A2HYMN8YY2IRDS,1,Love the app.,,,,,"['love', 'the', 'app']","['O', 'O', 'O']"
1647,B0094BB4TW,A2HYMN8YY2IRDS,2,You can get on very quickly to Facebook with this app.,,,,,"['you', 'can', 'get', 'on', 'very', 'quickly', 'to', 'facebook', 'with', 'this', 'app']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1648,B0094BB4TW,A2HYMN8YY2IRDS,3,I would highly recommend this app.,,,,,"['i', 'would', 'highly', 'recommend', 'this', 'app']","['O', 'O', 'O', 'O', 'O', 'O']"
1649,B0094BB4TW,A3D8G3QTCG8HI8,1,i have trouble with the posts loading.,,,posts loading,posts loading,"['i', 'have', 'trouble', 'with', 'the', 'posts', 'loading']","['O', 'O', 'O', 'O', 'O', 'B', 'I']"
1650,B0094BB4TW,A3D8G3QTCG8HI8,2,"it shows about 10, then tends to freeze up.",,,,,"['it', 'shows', 'about', 'then', 'tends', 'to', 'freeze', 'up']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1651,B0094BB4TW,A3D8G3QTCG8HI8,3,it is very frustrating,,,,,"['it', 'is', 'very', 'frustrating']","['O', 'O', 'O', 'O']"
1652,B0094BB4TW,AZDWMQTKKYHC0,1,When I open the app it keeps reinstalling itself over and over again please fix it today it's going to make the masses hate you if you dont,,open;reinstalling,,open;reinstalling,"['when', 'i', 'open', 'the', 'app', 'it', 'keeps', 'reinstalling', 'itself', 'over', 'and', 'over', 'again', 'please', 'fix', 'it', 'today', 'it', 's', 'going', 'to', 'make', 'the', 'masses', 'hate', 'you', 'if', 'you', 'dont']","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1653,B0094BB4TW,A1GZ6VKLV2TZPA,1,I know that I need to get a life when I check my Facebook daily.,,,,,"['i', 'know', 'that', 'i', 'need', 'to', 'get', 'a', 'life', 'when', 'i', 'check', 'my', 'facebook', 'daily']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1654,B0094BB4TW,A1GZ6VKLV2TZPA,2,I do enjoy it tho.,,,,,"['i', 'do', 'enjoy', 'it', 'tho']","['O', 'O', 'O', 'O', 'O']"
1655,B0094BB4TW,A1GZ6VKLV2TZPA,3,It's connected me to people I haven't heard from in years!,,connected me to people,,connected me to people,"['it', 's', 'connected', 'me', 'to', 'people', 'i', 'haven', 't', 'heard', 'from', 'in', 'years']","['O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1656,B0094BB4TW,A17V7N0LXJJAPM,1,Seems easy to use on my tablet.,,,,,"['seems', 'easy', 'to', 'use', 'on', 'my', 'tablet']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1657,B0094BB4TW,A17V7N0LXJJAPM,2,I am still trying to figure everything out on this tablet.,,,,,"['i', 'am', 'still', 'trying', 'to', 'figure', 'everything', 'out', 'on', 'this', 'tablet']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1658,B0094BB4TW,A17V7N0LXJJAPM,3,I am conquering the learning curve.,,,,,"['i', 'am', 'conquering', 'the', 'learning', 'curve']","['O', 'O', 'O', 'O', 'O', 'O']"
1659,B0094BB4TW,A12DKVINFZW0PE,1,I was introduced to facebook almost ten years ago.,,,,,"['i', 'was', 'introduced', 'to', 'facebook', 'almost', 'ten', 'years', 'ago']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1660,B0094BB4TW,A12DKVINFZW0PE,2,"In the beginning, I could not get enough of it.",,,,,"['in', 'the', 'beginning', 'i', 'could', 'not', 'get', 'enough', 'of', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1661,B0094BB4TW,A12DKVINFZW0PE,3,I enjoyed some of the new games they have put on such as nfl trivia.,games,,,games,"['i', 'enjoyed', 'some', 'of', 'the', 'new', 'games', 'they', 'have', 'put', 'on', 'such', 'as', 'nfl', 'trivia']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1662,B0094BB4TW,A12DKVINFZW0PE,4,"Even at twenty seven years old, I still check on lives of old friends.",,check on lives of old friends,,check on lives of old friends,"['even', 'at', 'twenty', 'seven', 'years', 'old', 'i', 'still', 'check', 'on', 'lives', 'of', 'old', 'friends']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I']"
1663,B0094BB4TW,A230P0PI4F7H8O,1,cant see more than a few posts then the spinning circle of death at the bottom of the screen.,,see more than a few posts;spinning circle of death,,see more than a few posts;spinning circle of death,"['cant', 'see', 'more', 'than', 'a', 'few', 'posts', 'then', 'the', 'spinning', 'circle', 'of', 'death', 'at', 'the', 'bottom', 'of', 'the', 'screen']","['O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O']"
1664,B0094BB4TW,A230P0PI4F7H8O,2,most others with same problem,,,,,"['most', 'others', 'with', 'same', 'problem']","['O', 'O', 'O', 'O', 'O']"
1665,B0094BB4TW,A223OOKVPOIXRI,1,Love watching my family and friends out of state,watching my family;watching my friends,,,watching my family;watching my friends,"['love', 'watching', 'my', 'family', 'and', 'friends', 'out', 'of', 'state']","['O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O']"
1666,B0094BB4TW,AAAJF2F8ICGHR,1,works very well and is essential for the Facebook junkie.,,,,,"['works', 'very', 'well', 'and', 'is', 'essential', 'for', 'the', 'facebook', 'junkie']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1667,B0094BB4TW,AAAJF2F8ICGHR,2,I think messenger is included for quasi private emails.,,messenger,,messenger,"['i', 'think', 'messenger', 'is', 'included', 'for', 'quasi', 'private', 'emails']","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']"
1668,B0094BB4TW,AAAJF2F8ICGHR,3,It's free!,,,,,"['it', 's', 'free']","['O', 'O', 'O']"
1669,B0094BB4TW,A2X58X17PIWF56,1,Not a bad app but so skeletal it's frustrating.,,,,,"['not', 'a', 'bad', 'app', 'but', 'so', 'skeletal', 'it', 's', 'frustrating']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1670,B0094BB4TW,A2X58X17PIWF56,2,Cannot adjust news feed for &amp;#34;most recent&amp;#34; vs. &amp;#34;top stories&amp;#34;.,,adjust news feed,,adjust news feed,"['cannot', 'adjust', 'news', 'feed', 'for', 'most', 'recent', 'vs', 'top', 'stories']","['O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O']"
1671,B0094BB4TW,A2X58X17PIWF56,3,Cannot mark notifications as read.,,mark notifications,,mark notifications,"['cannot', 'mark', 'notifications', 'as', 'read']","['O', 'B', 'I', 'O', 'O']"
1672,B0094BB4TW,A2X58X17PIWF56,4,Cannot see entire photo album from news feed.,,see entire photo album;news feed,,see entire photo album;news feed,"['cannot', 'see', 'entire', 'photo', 'album', 'from', 'news', 'feed']","['O', 'B', 'I', 'I', 'I', 'O', 'B', 'I']"
1673,B0094BB4TW,A2X58X17PIWF56,5,Missing functionality in messaging &amp; events.,,messaging;events,,messaging;events,"['missing', 'functionality', 'in', 'messaging', 'events']","['O', 'O', 'O', 'B', 'B']"
1674,B0094BB4TW,A2X58X17PIWF56,6,Constantly wants to update but updates fail.,,update;updates,,update;updates,"['constantly', 'wants', 'to', 'update', 'but', 'updates', 'fail']","['O', 'O', 'O', 'B', 'O', 'B', 'O']"
1675,B0094BB4TW,A2X58X17PIWF56,7,"Fine off you want Facebook without using web browser, but definitely sub-par when compared to web version.",,,,,"['fine', 'off', 'you', 'want', 'facebook', 'without', 'using', 'web', 'browser', 'but', 'definitely', 'sub', 'par', 'when', 'compared', 'to', 'web', 'version']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1676,B0094BB4TW,A11KU3947X1LPQ,1,I really do like Facebook a lotLike I get to see other people some of them be my family some be friends Facebook is very awesome,see other people,,,see other people,"['i', 'really', 'do', 'like', 'facebook', 'a', 'lotlike', 'i', 'get', 'to', 'see', 'other', 'people', 'some', 'of', 'them', 'be', 'my', 'family', 'some', 'be', 'friends', 'facebook', 'is', 'very', 'awesome']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1677,B0094BB4TW,A1EO8RL6C8EW0D,1,I love it!,,,,,"['i', 'love', 'it']","['O', 'O', 'O']"
1678,B0094BB4TW,A1EO8RL6C8EW0D,2,It helps me to stay in touch with family [especially those living out of state] and friends.,,stay in touch with family,,stay in touch with family,"['it', 'helps', 'me', 'to', 'stay', 'in', 'touch', 'with', 'family', 'especially', 'those', 'living', 'out', 'of', 'state', 'and', 'friends']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1679,B0094BB4TW,AA873W3183ZE8,1,"At first I would see a handful of posts, and then another handful listed underneath in shaded boxes that you can't access.",,see a handful of posts;shaded boxes,,see a handful of posts;shaded boxes,"['at', 'first', 'i', 'would', 'see', 'a', 'handful', 'of', 'posts', 'and', 'then', 'another', 'handful', 'listed', 'underneath', 'in', 'shaded', 'boxes', 'that', 'you', 'can', 't', 'access']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']"
